"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
4.85;0.3218712;0.0506115555556;0.146346666667
4.875;0.3229688;0.05488;0.155493333333
4.9;0.3246152;0.0591484444444;0.144652839506
4.925;0.3259872;0.0615875555556;0.153799506173
4.95;0.3276336;0.0661608888889;0.184627160494
4.975;0.32928;0.071344;0.195467654321
5;0.3312008;0.0765271111111;0.182594567901
5.025;0.3331216;0.0811004444444;0.144314074074
5.05;0.3353168;0.0832346666667;0.12432691358
5.075;0.3372376;0.0868933333333;0.125004444444
5.1;0.3397072;0.0890275555556;0.148040493827
5.125;0.341628;0.0936008888889;0.198855308642
5.15;0.344372;0.0993937777778;0.222568888889
5.175;0.3465672;0.105491555556;0.207663209877
5.2;0.3495856;0.113113777778;0.0867239506173
5.225;0.352604;0.107930666667;0.0423456790123
5.25;0.3547992;0.109455111111;0.195128888889
5.275;0.3578176;0.119516444444;0.287611851852
5.3;0.360836;0.128358222222;0.221891358025
5.325;0.3644032;0.131102222222;0.127037037037
5.35;0.3674216;0.132321777778;0.116874074074
5.375;0.3709888;0.134760888889;0.186998518519
5.4;0.3740072;0.142383111111;0.234425679012
5.425;0.3781232;0.149700444444;0.169382716049
5.45;0.3816904;0.150310222222;0.111792592593
5.475;0.385532;0.153664;0.109421234568
5.5;0.3893736;0.156712888889;0.096209382716
5.525;0.3934896;0.156712888889;0.152444444444
5.55;0.3970568;0.162200888889;0.27609382716
5.575;0.4014472;0.173176888889;0.305227654321
5.6;0.4058376;0.179579555556;0.271689876543
5.625;0.4105024;0.185372444444;0.271351111111
5.65;0.4151672;0.189031111111;0.344863209877
5.675;0.4192832;0.210983111111;0.120600493827
5.7;0.4264176;0.207934222222;-0.485112098765
5.725;0.430808;0.167993777778;-0.427183209877
5.75;0.433552;0.170128;0.21138962963
5.775;0.4387656;0.192384888889;0.421762962963
5.8;0.4437048;0.200616888889;0.284224197531
5.825;0.4489184;0.203665777778;0.186659753086
5.85;0.4538576;0.206104888889;0.220536296296
5.875;0.4590712;0.214336888889;0.279820246914
5.9;0.4645592;0.222873777778;0.244927407407
5.925;0.4703216;0.228056888889;0.153121975309
5.95;0.476084;0.228361777778;0.128392098765
5.975;0.481572;0.233849777778;0.134828641975
6;0.4878832;0.235984;0.120261728395
6.025;0.4933712;0.238423111111;0.150750617284
6.05;0.4996824;0.244520888889;0.146685432099
6.075;0.5057192;0.246655111111;0.118567901235
6.1;0.5120304;0.248789333333;0.139571358025
6.125;0.5180672;0.253362666667;0.164301234568
6.15;0.5246528;0.259460444444;0.110098765432
6.175;0.5312384;0.258850666667;0.0575901234568
6.2;0.5375496;0.259765333333;0.0914666666667
6.225;0.5441352;0.263424;0.131440987654
6.25;0.5507208;0.267692444444;0.12906962963
6.275;0.5575808;0.269826666667;0.127375802469
6.3;0.5641664;0.273485333333;0.156848395062
6.325;0.5713008;0.276229333333;0.252380246914
6.35;0.5778864;0.283851555556;0.415326419753
6.375;0.5852952;0.298486222222;0.489177283951
6.4;0.592704;0.31556;0.285918024691
6.425;0.6014848;0.317084444444;-0.0711407407407
6.45;0.6088936;0.305803555556;-0.203936790123
6.475;0.6165768;0.300315555556;-0.0809649382716
6.5;0.6237112;0.302144888889;0.0623328395062
6.525;0.6316688;0.306108444444;0.11789037037
6.55;0.6390776;0.308547555556;0.136522469136
6.575;0.6470352;0.312816;0.146685432099
6.6;0.6547184;0.316779555556;0.13076345679
6.625;0.6629504;0.318913777778;0.127375802469
6.65;0.6706336;0.321657777778;0.16464
6.675;0.6788656;0.329584888889;0.124665679012
6.7;0.687372;0.328975111111;0.0569125925926
6.725;0.6953296;0.328365333333;0.121616790123
6.75;0.7035616;0.334768;0.197161481481
6.775;0.712068;0.341780444444;0.158542222222
6.8;0.7208488;0.342390222222;0.119584197531
6.825;0.7290808;0.346048888889;0.132118518519
6.85;0.738136;0.350012444444;0.114502716049
6.875;0.7466424;0.351841777778;0.100952098765
6.9;0.7556976;0.354890666667;0.0975644444444
6.925;0.7644784;0.355195555556;0.141603950617
6.95;0.7732592;0.361903111111;0.184288395062
6.975;0.7825888;0.368000888889;0.110776296296
7;0.7919184;0.365866666667;0.0870627160494
7.025;0.8006992;0.369525333333;0.151428148148
7.05;0.8103032;0.375928;0.13550617284
7.075;0.8196328;0.377757333333;0.0775772839506
7.1;0.8292368;0.378367111111;0.0687693827161
7.125;0.8385664;0.378367111111;0.154138271605
7.15;0.847896;0.387208888889;0.202581728395
7.175;0.8580488;0.392087111111;0.128730864198
7.2;0.8676528;0.392087111111;0.0975644444444
7.225;0.8775312;0.395440888889;0.112808888889
7.25;0.8874096;0.399099555556;0.0894340740741
7.275;0.8975624;0.400319111111;0.0565738271605
7.3;0.9074408;0.400928888889;0.0606390123457
7.325;0.9175936;0.402148444444;0.112131358025
7.35;0.927472;0.406416888889;0.170737777778
7.375;0.9378992;0.4116;0.192418765432
7.4;0.948052;0.416783111111;0.179884444444
7.425;0.9587536;0.421356444444;0.132457283951
7.45;0.9691808;0.423185777778;0.0918054320988
7.475;0.9798824;0.425929777778;0.0592839506173
7.5;0.990584;0.425015111111;0.0718182716049
7.525;1.0010112;0.428368888889;0.129747160494
7.55;1.0119872;0.432637333333;0.150411851852
7.575;1.0226888;0.435686222222;0.170399012346
7.6;1.0336648;0.442088888889;0.152444444444
7.625;1.0449152;0.444223111111;0.104000987654
7.65;1.0558912;0.445747555556;0.110776296296
7.675;1.0671416;0.449406222222;0.132118518519
7.7;1.078392;0.452150222222;0.158880987654
7.725;1.0896424;0.458552888889;0.138555061728
7.75;1.1014416;0.460382222222;0.0714795061728
7.775;1.112692;0.460992;0.0477659259259
7.8;1.1244912;0.461601777778;0.0694469135802
7.825;1.1357416;0.463431111111;0.12906962963
7.85;1.1475408;0.469528888889;0.138216296296
7.875;1.15934;0.471663111111;0.099258271605
7.9;1.1711392;0.473187555556;0.100952098765
7.925;1.1829384;0.476541333333;0.112470123457
7.95;1.195012;0.478675555556;0.132118518518
7.975;1.2068112;0.482944;0.157187160494
8;1.2191592;0.487517333333;0.140926419753
8.025;1.2312328;0.489956444444;0.120261728395
8.05;1.2435808;0.494834666667;0.0589451851852
8.075;1.2562032;0.491785777778;0.041329382716
8.1;1.2680024;0.494529777778;0.11145382716
8.125;1.2808992;0.498493333333;0.15007308642
8.15;1.2929728;0.501847111111;0.186998518519
8.175;1.3058696;0.508859555556;0.175141728395
