"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
6.075;1.2136712;0.348183111111;0.0948543209877
6.1;1.2227264;0.353671111111;0.104000987654
6.125;1.2315072;0.353976;0.0836750617284
6.15;1.240288;0.358549333333;0.0338765432099
6.175;1.2496176;0.356415111111;-0.0362479012346
6.2;1.258124;0.353976;-0.00779160493828
6.225;1.2671792;0.355805333333;0.0352316049383
6.25;1.27596;0.35672;0.0511535802469
6.275;1.2850152;0.357939555556;0.0741896296296
6.3;1.293796;0.360988444444;0.0748671604938
6.325;1.3031256;0.362208;0.05488
6.35;1.3119064;0.363122666667;0.0525086419753
6.375;1.321236;0.365561777778;0.0254074074074
6.4;1.3302912;0.364037333333;0.0142281481481
6.425;1.3393464;0.365866666667;0.0213422222222
6.45;1.348676;0.364647111111;0.0433619753086
6.475;1.3574568;0.367696;0.0745283950618
6.5;1.3670608;0.37044;0.0382804938272
6.525;1.376116;0.368915555556;0.0298113580247
6.55;1.3854456;0.369830222222;0.0836750617284
6.575;1.3945008;0.373793777778;0.109082469136
6.6;1.4041048;0.378672;0.0260849382716
6.625;1.4137088;0.374403555556;-0.02744
6.65;1.422764;0.372574222222;0.0772385185185
6.675;1.4320936;0.378672;0.168705185185
6.7;1.4416976;0.385379555556;0.10976
6.725;1.451576;0.384769777778;0.0149056790123
6.75;1.4609056;0.38416;-0.0149056790123
6.775;1.470784;0.383550222222;-0.0230360493827
6.8;1.4801136;0.382330666667;-0.0331990123457
6.825;1.4897176;0.385379555556;-0.190724938272
6.85;1.499596;0.379281777778;-0.564721975309
6.875;1.5092;0.353061333333;-0.737492345679
6.9;1.5171576;0.331414222222;-0.429215802469
6.925;1.525664;0.318913777778;0.36315654321
6.95;1.5319752;0.348792888889;1.17009580247
6.975;1.5426768;0.39788;1.21311901235
7;1.5528296;0.415258666667;0.939057777778
7.025;1.5629824;0.443918222222;0.630103703704
7.05;1.5756048;0.450016;0.220536296296
7.075;1.5857576;0.446052444444;0.105694814815
7.1;1.5972824;0.458552888889;-0.106033580247
7.125;1.609356;0.447272;-0.479691851852
7.15;1.6200576;0.423490666667;-0.461601777778
7.175;1.629936;0.417088;-0.208340740741
7.2;1.6406376;0.420746666667;-0.0040651851853
