"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
3.75;0.2735768;-0.116162666667;0.226634074074
3.775;0.2708328;-0.110369777778;0.205291851852
3.8;0.2680888;-0.105491555556;0.165656296296
3.825;0.2656192;-0.103052444444;0.157864691358
3.85;0.2628752;-0.0984791111111;0.183272098765
3.875;0.26068;-0.093296;0.186320987654
3.9;0.2582104;-0.0884177777778;0.16464
3.925;0.2562896;-0.0844542222222;0.125343209877
3.95;0.2540944;-0.0841493333333;0.15650962963
3.975;0.2518992;-0.0774417777778;0.21782617284
4;0.2502528;-0.0716488888889;0.225617777778
4.025;0.248332;-0.065856;0.214777283951
4.05;0.24696;-0.0606728888889;0.189031111111
4.075;0.2453136;-0.0560995555556;0.157187160494
4.1;0.244216;-0.0536604444444;0.15820345679
4.125;0.2425696;-0.0490871111111;0.194790123457
4.15;0.2417464;-0.0435991111111;0.218164938272
4.175;0.2403744;-0.0378062222222;0.225279012346
4.2;0.2398256;-0.0307937777778;0.177174320988
4.225;0.2390024;-0.0298791111111;0.160913580247
4.25;0.2381792;-0.0237813333333;0.188353580247
4.275;0.2379048;-0.0204275555556;0.219858765432
4.3;0.2370816;-0.0140248888889;0.287950617284
4.325;0.2370816;-0.00365866666667;0.26796345679
4.35;0.2370816;0.000609777777778;0.197839012346
4.375;0.2370816;0.00518311111111;0.159558518519
4.4;0.237356;0.00884177777778;0.123649382716
4.425;0.2376304;0.00945155555555;0.153460740741
4.45;0.2376304;0.0161591111111;0.193096296296
4.475;0.2384536;0.0225617777778;0.118229135802
4.5;0.2390024;0.0207324444444;0.0813037037037
4.525;0.2392768;0.0253057777778;0.0931604938272
4.55;0.2403744;0.0265253333333;0.0799486419753
4.575;0.2406488;0.0268302222222;0.148040493827
4.6;0.241472;0.0350622222222;0.17277037037
4.625;0.2425696;0.0378062222222;0.118229135802
4.65;0.2433928;0.0396355555556;0.101290864198
4.675;0.2444904;0.0426844444444;0.0958706172839
4.7;0.245588;0.0442088888889;0.108743703704
4.725;0.2466856;0.046648;0.165995061728
4.75;0.2477832;0.0536604444444;0.173109135802
4.775;0.2494296;0.0579288888889;0.0911279012346
4.8;0.2508016;0.0582337777778;0.0135506172839
4.825;0.252448;0.05488;0.0599614814815
4.85;0.2532712;0.060368;0.140926419753
4.875;0.2554664;0.0661608888889;0.0874014814815
4.9;0.2568384;0.0637217777778;0.065042962963
4.925;0.2584848;0.0667706666667;0.126359506173
4.95;0.2601312;0.0710391111111;0.163284938272
4.975;0.262052;0.0759173333333;0.165317530864
5;0.2639728;0.0789662222222;0.162268641975
5.025;0.2658936;0.085064;0.120600493827
5.05;0.2683632;0.0862835555556;0.0389580246914
5.075;0.270284;0.0847591111111;0.0379417283951
5.1;0.2724792;0.0871982222222;0.0772385185185
5.125;0.2746744;0.0890275555556;0.104678518519
5.15;0.2768696;0.0929911111111;0.106033580247
5.175;0.2793392;0.09604;0.0491209876543
5.2;0.2818088;0.0945155555556;0.0298113580247
5.225;0.284004;0.0951253333333;0.0985807407407
5.25;0.2864736;0.0993937777778;0.169043950617
5.275;0.2889432;0.104881777778;0.184965925926
5.3;0.2916872;0.111284444444;0.0979032098765
5.325;0.2947056;0.110064888889;-0.000338765432102
5.35;0.2971752;0.109150222222;-0.0145669135802
5.375;0.3001936;0.107320888889;0.0508148148148
5.4;0.3023888;0.110979555556;0.149056790123
5.425;0.3056816;0.117382222222;0.159219753086
5.45;0.3084256;0.118601777778;0.169043950617
5.475;0.311444;0.125309333333;0.182594567901
5.5;0.3147368;0.129882666667;0.120600493827
5.525;0.3180296;0.131407111111;0.0542024691358
5.55;0.3213224;0.131712;0.0162607407407
5.575;0.3246152;0.131712;0.00338765432098
5.6;0.327908;0.131712;0.00304888888889
5.625;0.3312008;0.131712;0.013889382716
5.65;0.3344936;0.132016888889;0.0420069135802
5.675;0.3377864;0.133236444444;0.0863851851852
5.7;0.3410792;0.136895111111;0.10976
5.725;0.3446464;0.140248888889;0.0833362962963
5.75;0.3482136;0.139944;0.0850301234568
5.775;0.3515064;0.143602666667;0.109082469136
5.8;0.355348;0.148480888889;0.0352316049383
5.825;0.3591896;0.144822222222;-0.0169382716049
5.85;0.3624824;0.144517333333;0.0386192592593
5.875;0.366324;0.147261333333;0.0884177777778
5.9;0.3698912;0.149395555556;0.123310617284
5.925;0.3737328;0.153664;0.136522469136
5.95;0.3775744;0.157627555556;0.0931604938272
5.975;0.3816904;0.158847111111;0.0230360493827
6;0.385532;0.158542222222;-0.037602962963
6.025;0.389648;0.157017777778;-0.0860464197531
6.05;0.3934896;0.151834666667;-0.0372641975309
6.075;0.3970568;0.153664;0.0704632098765
6.1;0.4011728;0.156103111111;0.147362962963
6.125;0.40474;0.162810666667;0.157864691358
6.15;0.4094048;0.166164444444;0.104339753086
6.175;0.4132464;0.164335111111;0.172431604938
6.2;0.4173624;0.171347555556;0.324537283951
6.225;0.4214784;0.188116444444;0.205630617284
6.25;0.4272408;0.188726222222;-0.164301234568
6.275;0.4313568;0.173176888889;-0.335377777778
6.3;0.4354728;0.168298666667;-0.361123950617
6.325;0.4398632;0.160066666667;-0.480369382716
6.35;0.4439792;0.137504888889;-0.33571654321
6.375;0.4461744;0.134760888889;0.107049876543
6.4;0.4502904;0.148785777778;0.35672
6.425;0.4538576;0.157322666667;0.404824691358
6.45;0.4579736;0.171347555556;0.319117037037
6.475;0.4626384;0.176530666667;0.10976
6.5;0.4670288;0.173481777778;0.0182933333333
6.525;0.4711448;0.175006222222;0.020664691358
6.55;0.4758096;0.175311111111;0.0162607407407
6.575;0.4799256;0.175616;0.0267624691358
6.6;0.4845904;0.176225777778;0.0450558024691
6.625;0.4887064;0.177445333333;0.0758834567901
6.65;0.4933712;0.182018666667;0.0416681481482
6.675;0.498036;0.178969777778;0.0220197530864
6.7;0.502152;0.181408888889;0.05488
6.725;0.5070912;0.183848;0.020664691358
6.75;0.5114816;0.182323555556;-0.0115180246914
6.775;0.5161464;0.182018666667;-0.00440395061729
6.8;0.5205368;0.183238222222;-0.0226972839506
6.825;0.525476;0.179579555556;0.00101629629631
6.85;0.5293176;0.182018666667;0.0653817283951
6.875;0.5345312;0.186287111111;0.0220197530864
6.9;0.5389216;0.181408888889;0.0318439506173
6.925;0.543312;0.185982222222;0.099597037037
6.95;0.5482512;0.189336;0.0752059259259
6.975;0.552916;0.189031111111;0.0674143209877
7;0.5575808;0.19208;0.0657204938272
7.025;0.56252;0.194519111111;-0.00643654320989
7.05;0.5674592;0.191775111111;-0.0724958024691
7.075;0.572124;0.188421333333;-0.0504760493827
7.1;0.5767888;0.188116444444;0.0169382716049
7.125;0.5814536;0.190555555556;0.05488
7.15;0.5863928;0.191470222222;0.0772385185185
7.175;0.5910576;0.191470222222;0.200887901235
7.2;0.5957224;0.201836444444;0.284901728395
7.225;0.6012104;0.208544;0.225279012346
7.25;0.6058752;0.221654222222;-0.104000987654
7.275;0.613284;0.202751111111;-0.392629135802
7.3;0.616028;0.182018666667;0.000338765432112
7.325;0.6209672;0.209458666667;0.195806419753
7.35;0.6275528;0.202446222222;0.0508148148148
7.375;0.6308456;0.206104888889;0.0782548148148
7.4;0.63798;0.203970666667;0.157864691358
7.425;0.640724;0.212812444444;0.278126419753
7.45;0.6484072;0.228666666667;0.0193096296296
7.475;0.653072;0.212507555556;-0.203936790123
7.5;0.65856;0.211288;-0.174802962963
7.525;0.6637736;0.204275555556;-0.118906666667
7.55;0.6687128;0.202446222222;0.0470883950617
7.575;0.673652;0.208239111111;0.137538765432
7.6;0.67914;0.214032;0.0653817283951
