"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
5.525;1.3547128;0.394526222222;0.0890953086419
5.55;1.3645912;0.396965333333;0.0115180246913
5.575;1.374744;0.393306666667;-0.00711407407402
5.6;1.3840736;0.395136;0.0281175308642
5.625;1.3945008;0.396965333333;0.00372641975309
5.65;1.4041048;0.393611555556;0.0392967901234
5.675;1.4139832;0.396965333333;0.131102222222
5.7;1.4238616;0.403063111111;0.128392098765
5.725;1.4342888;0.404892444444;0.0711407407408
5.75;1.4441672;0.404282666667;0.0796098765432
5.775;1.45432;0.409160888889;0.0829975308642
5.8;1.4647472;0.410075555556;0.0386192592592
5.825;1.4749;0.409160888889;0.0301501234568
5.85;1.4850528;0.412819555556;-0.104000987654
5.875;1.49548;0.414039111111;-0.662963950617
5.9;1.5061816;0.392087111111;-1.58169580247
5.925;1.5163344;0.325621333333;-1.96111308642
5.95;1.52292;0.250618666667;-0.657882469136
5.975;1.5264872;0.267997333333;1.53867259259
6;1.5344448;0.359159111111;2.53227160494
6.025;1.544872;0.439344888889;1.77072691358
6.05;1.5580432;0.458857777778;0.444121481481
6.075;1.5687448;0.437820444444;-0.0863851851852
6.1;1.579172;0.437515555556;0.0982419753086
6.125;1.5904224;0.446357333333;0.274908148148
6.15;1.6016728;0.452455111111;0.39144345679
6.175;1.6126488;0.470138666667;0.31840562963
6.2;1.6255456;0.474864444444;0.0199871604939
6.225;1.636796;0.464040888889;-0.231376790123
