"Último: Tiempo (s)";"Último: Posición (m)";"Último: Velocidad (m/s)";"Último: Aceleración (m/s²)"
4.7;0.998816;0.335682666667;-0.0220197530864
4.725;1.007048;0.330804444444;-0.0535249382716
4.75;1.01528;0.328670222222;0.0575901234568
4.775;1.0232376;0.334463111111;0.146685432099
4.8;1.0320184;0.340560888889;0.0802874074074
4.825;1.0405248;0.337816888889;0.0223585185185
4.85;1.0487568;0.339646222222;0.0298113580247
4.875;1.0575376;0.339951111111;0.0298113580247
4.9;1.0657696;0.340560888889;0.0592839506172
4.925;1.0745504;0.342085333333;0.107727407407
4.95;1.0827824;0.346353777778;0.136861234568
4.975;1.0918376;0.351841777778;0.0643654320988
5;1.1006184;0.348792888889;0.0132118518519
5.025;1.1091248;0.350622222222;0.0250686419754
5.05;1.11818;0.350927111111;0.0182933333333
5.075;1.1266864;0.351232;0.0365866666666
5.1;1.1357416;0.351536888889;0.116535308642
5.125;1.144248;0.354585777778;0.281514074074
5.15;1.1533032;0.364342222222;0.441750123457
5.175;1.162084;0.385074666667;0.281852839506
5.2;1.17306;0.387513777778;-0.187676049383
5.225;1.1821152;0.366476444444;-0.333345185185
5.25;1.190896;0.360988444444;-0.115519012346
5.275;1.1999512;0.363122666667;0.0552187654321
5.3;1.2090064;0.368915555556;0.0470883950617
5.325;1.2186104;0.367086222222;-0.0386192592593
5.35;1.2273912;0.364037333333;-0.02744
5.375;1.2367208;0.364037333333;0.044717037037
5.4;1.2455016;0.367391111111;0.0833362962963
5.425;1.2551056;0.37044;0.0453945679012
5.45;1.2641608;0.368915555556;0.0318439506173
5.475;1.2734904;0.369830222222;0.0860464197531
5.5;1.2825456;0.373793777778;0.11789037037
5.525;1.2921496;0.378976888889;0.0420069135802
5.55;1.3017536;0.375318222222;-0.0176158024691
5.575;1.3108088;0.375013333333;0.02744
5.6;1.3204128;0.377452444444;0.058267654321
5.625;1.3297424;0.378672;0.0697856790123
5.65;1.3393464;0.380196444444;0.0945155555555
5.675;1.348676;0.383855111111;0.0968869135802
5.7;1.3585544;0.386904;0.0369254320988
5.725;1.3681584;0.385074666667;0.00203259259258
5.75;1.3777624;0.385074666667;0.0325214814815
5.775;1.3873664;0.386294222222;0.075544691358
5.8;1.3969704;0.391172444444;0.0433619753087
5.825;1.4071232;0.389343111111;-0.0155832098766
5.85;1.4164528;0.387208888889;0.0352316049383
5.875;1.4263312;0.390257777778;0.116535308642
5.9;1.4359352;0.394831111111;0.133812345679
5.925;1.446088;0.398794666667;0.0785935802469
5.95;1.4559664;0.399099555556;0.010501728395
5.975;1.4661192;0.397270222222;-0.00474271604935
6;1.4757232;0.398489777778;-0.0660592592592
6.025;1.485876;0.402453333333;-0.491887407407
6.05;1.4963032;0.385074666667;-1.32931555556
6.075;1.5059072;0.334768;-2.04241679012
6.1;1.5135904;0.264643555556;-1.96348444444
6.125;1.518804;0.211592888889;-0.892308148148
6.15;1.5226456;0.216776;0.306921481481
6.175;1.5289568;0.248789333333;0.812698271605
6.2;1.5360912;0.270741333333;0.930249876543
